Location,UNIXTimestamp,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,UV index,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen,LocationKoppenGeigerClassification,Seismische Activiteit,Terrein,Ondergrond
S40,1687944253.8461537,-11.996217176898522,1015.9546249305063,15.165763906710279,184.6047373536527,47.67920190479322,38.39600952396608,1.416800194227443,3.7115384615384617,0.21153846153846154,0.06155663916191317,Dfb,"(2, 1)",Vlaktes,Klei
S41,1687944253.8461537,10.725815905393572,1014.9134344483989,15.668821603223215,185.4165690492737,72.47073701378125,49.88294805512497,3.2959579449035434,3.173076923076923,0.28846153846153844,0.11070434503545248,Csc,"(2, 3)",Steppes,Veen
S42,1687944253.8461537,28.060297943246084,1015.8505986566407,13.456320562437648,170.8870348404295,95.14578838249373,75.43736514748124,3.7867298995032526,3.6153846153846154,0.28846153846153844,0.1385212599577984,Aw,"(1, 1)",Vlaktes,Veen
S43,1687944253.8461537,-13.218639217513463,1017.2218416562908,15.81775364687638,171.55377680962724,47.67515392722675,38.37576963613376,1.6491418936382067,2.519230769230769,0.2692307692307692,0.10800248056005732,Dfb,"(1, 1)",Vlaktes,Veen
S44,1687944253.8461537,28.738023513443615,1012.321339772923,14.015433285218261,172.6680887589781,94.44641628161632,73.33924884484897,3.7011065849182674,2.5,0.17307692307692307,0.07430716997799505,Af,"(10, 9)",Bergen,Veen
S45,1687944253.8461537,-11.283852613583242,1016.2815900134106,15.388243347721472,165.4530175391403,48.030540009378115,40.15270004689059,1.6345461854229753,3.519230769230769,0.21153846153846154,0.0840158071805018,Dfb,"(10, 10)",Steppes,Basalt
S46,1687944253.8461537,-12.758261147285634,1014.0271348062179,14.841099770807103,200.55779725492906,47.54329444630718,37.71647223153588,1.648736609064084,3.0961538461538463,0.23076923076923078,0.08757023197962165,ET,"(6, 7)",Heuvels,Leem
S47,1687944253.8461537,9.556590436155547,1014.8444831853997,14.835318192337695,197.29321518659097,72.03030294477283,48.121211779091304,3.263455782356032,3.730769230769231,0.15384615384615385,0.04920155413688116,Cfb,"(1, 1)",Woestijnen,Silt
S48,1687944253.8461537,11.424779210406642,1014.1861603116953,15.544641014561554,201.69276164240847,73.7131860430366,54.852744172146416,3.737248815512876,4.230769230769231,0.23076923076923078,0.09552105321055698,Cfb,"(8, 11)",Woestijnen,Zand
S49,1687944253.8461537,9.856714982897456,1015.027867186416,13.873012174308096,175.6750362707907,72.34929058282938,49.39716233131756,3.0619822255581877,2.75,0.3076923076923077,0.1495379464051701,Cfb,"(1, 1)",Savanne,Klei
S50,1687944253.8461537,-12.14552758060427,1017.5880044709079,13.138117876428403,190.6770457069186,47.57450560908441,37.872528045422065,1.7336954922196712,3.326923076923077,0.2692307692307692,0.11721877196742551,Dfc,"(2, 1)",Toendra,Silt
T1,1687944253.8461537,28.197753353622872,1013.4285851476264,14.339240510196692,168.672293188496,94.58036447550059,73.74109342650175,3.5566284215405677,3.25,0.19230769230769232,0.1075567623825413,Af,"(1, 2)",Toendra,Zand
T2,1687944253.8461537,28.222959630187994,1013.50343774306,14.512266202225671,191.7149401947351,95.2747851569933,75.82435547097988,3.055835255244701,3.5,0.19230769230769232,0.0668331385363055,Aw,"(1, 4)",Toendra,Zand
T3,1687944253.8461537,9.346214340817069,1014.8591475467965,16.16202272715842,185.83416334140247,72.64147076722966,50.56588306891864,3.190180743899717,2.826923076923077,0.17307692307692307,0.04898434434033717,Csc,"(1, 1)",Tropisch regenwoud,Kalksteen
T4,1687944253.8461537,28.33661097043113,1014.1441832999012,15.477865651021403,189.24866890083877,94.73435497414025,74.20306492242077,3.7798390422266452,3.769230769230769,0.21153846153846154,0.07086357509448314,Am,"(1, 1)",Steppes,Veen
T5,1687944253.8461537,9.318463066812487,1015.9043634586222,14.407069466685392,197.93392768279364,72.28383986041548,49.135359441661926,3.3022006014112133,2.673076923076923,0.17307692307692307,0.08238591620550156,Cfb,"(10, 10)",Woestijnen,Graniet
T6,1687944253.8461537,9.55712241363749,1011.4603282180974,14.590419341398375,189.22970418970456,72.609366403818,50.43746561527203,3.3524056925103993,2.5576923076923075,0.17307692307692307,0.07461102283296381,Cfb,"(1, 3)",Steppes,Kalksteen
T7,1687944253.8461537,27.82256653476284,1013.9688351934673,15.016647151310107,191.53549205184083,94.97297172323566,74.918915169707,3.6898405573022517,1.9038461538461537,0.23076923076923078,0.0903225008091373,Af,"(1, 3)",Moerassen,Silt
T8,1687944253.8461537,28.149076695319714,1012.203189683074,14.32609736698397,200.64829259376577,94.74578786464548,74.23736359393646,3.8227570380394758,4.576923076923077,0.21153846153846154,0.07523480622169015,Aw,"(8, 6)",Woestijnen,Veen
T9,1687944253.8461537,11.514267447074833,1014.5561335415871,14.844079802366974,188.72665695644656,72.88125358432934,51.525014337317366,3.0524586904540865,4.153846153846154,0.17307692307692307,0.0594898708992813,Cfa,"(1, 2)",Tropisch regenwoud,Silt
T10,1687944253.8461537,28.419000874284546,1013.5454962196355,14.980668744487966,197.86835122852952,94.56541424951253,73.6962427485376,3.9161496069991104,3.326923076923077,0.21153846153846154,0.0912731833287315,Aw,"(1, 1)",Woestijnen,Silt
T11,1687944253.8461537,10.027721429830068,1015.7536827609185,13.88360592177262,171.87733436133564,72.42781113862988,49.71124455451953,3.25892124789878,2.923076923076923,0.09615384615384616,0.034361242039044886,Cfb,"(1, 2)",Vlaktes,Silt
T12,1687944253.8461537,28.29302449796797,1012.7592875452558,13.768690032811024,181.6259244633638,95.14372085444197,75.43116256332591,3.51623578932755,3.6923076923076925,0.09615384615384616,0.038583800408863084,Af,"(1, 1)",Savanne,Silt
T13,1687944253.8461537,10.37549857101245,1015.963561638914,15.594096962458512,147.99726735698795,73.16091278801316,52.64365115205266,2.8919954703444053,3.730769230769231,0.28846153846153844,0.10440689406531,Csb,"(1, 2)",Toendra,Silt
T14,1687944253.8461537,27.75550912685187,1015.157861343652,15.405403827549627,187.90169664855,94.357916667648,73.07375000294397,3.465750839734755,3.1346153846153846,0.23076923076923078,0.07807767331628034,Aw,"(1, 2)",Moerassen,Klei
T15,1687944253.8461537,-13.002969275370374,1013.3705461611952,15.009368507415504,200.00886886149596,48.553408742070374,42.76704371035188,1.932168483980728,3.673076923076923,0.23076923076923078,0.08396091165959854,Dfc,"(6, 4)",Vlaktes,Silt
T16,1687944253.8461537,28.171591530307662,1014.1626664683464,15.952805419046513,173.47070887431653,94.90599455811824,74.71798367435476,3.243244618346569,2.480769230769231,0.17307692307692307,0.05375898052219857,Am,"(1, 1)",Steppes,Veen
T17,1687944253.8461537,28.169935889729302,1013.495116015303,14.976529456318172,170.73496138191135,95.09335797366083,75.28007392098247,3.6608709518127873,2.7115384615384617,0.2692307692307692,0.09566952519438456,Aw,"(1, 2)",Bergen,Veen
T18,1687944253.8461537,9.979479492640204,1014.2259778285411,15.110501359480981,197.256041434795,71.71401713246713,46.85606852986853,3.0357889208668536,2.6153846153846154,0.11538461538461539,0.04802884485567472,Csb,"(3, 4)",Bergen,Basalt
T19,1687944253.8461537,-12.158442378320888,1015.7938969035828,14.883167774775952,167.68020561387544,48.627824251549555,43.13912125774779,1.9743228200531193,2.1538461538461537,0.2692307692307692,0.11166683360947587,Dfc,"(1, 2)",Vlaktes,Klei
T20,1687944253.8461537,9.31963066374503,1013.6935180878785,13.985671243242674,165.58630521331264,72.87392779540696,51.49571118162783,3.2399143638866033,2.4615384615384617,0.23076923076923078,0.11967616642589905,Cfb,"(1, 1)",Vlaktes,Kalksteen
T21,1687944253.8461537,9.830120595758148,1015.6488777741622,14.422844174286862,190.90034950742307,73.39586888573109,53.583475542924354,3.5234106005330372,4.153846153846154,0.19230769230769232,0.10223003272079523,Cfa,"(2, 2)",Toendra,Veen
T22,1687944253.8461537,27.741739998624197,1015.1434115991675,13.325334789260125,192.68826220009922,93.97489847213686,71.92469541641059,3.4021162502821656,3.5961538461538463,0.2692307692307692,0.11558818170121647,Am,"(1, 1)",Heuvels,Zand
T23,1687944253.8461537,-13.383744931706056,1015.3325857600486,15.475820745167006,187.77453118761676,48.37447470029054,41.8723735014527,1.8301150231095433,2.8653846153846154,0.09615384615384616,0.04597633416559725,ET,"(1, 1)",Toendra,Leem
T24,1687944253.8461537,9.65900883556104,1015.5821284185918,15.353460013098783,187.39125313842513,72.48549736812797,49.94198947251182,2.929227607081714,2.6923076923076925,0.2692307692307692,0.09706084400790063,Csb,"(1, 3)",Toendra,Graniet
T25,1687944253.8461537,10.599730749097724,1017.372646448064,14.702937379405604,182.65511523871322,72.19724231835457,48.788969273418274,3.158712480446167,2.6538461538461537,0.3076923076923077,0.10262866426965679,Cfa,"(10, 9)",Tropisch regenwoud,Silt
T26,1687944253.8461537,10.48875879397689,1012.2633299170601,14.738995609871266,194.78863158428524,71.2504564209792,45.00182568391684,2.67938198594149,3.4615384615384617,0.21153846153846154,0.0841368148996327,Cfa,"(1, 3)",Heuvels,Basalt
T27,1687944253.8461537,9.818176382511899,1014.8094846928211,13.644044174111261,186.76238227302787,72.32345221794948,49.29380887179788,3.1282217679744213,3.1153846153846154,0.09615384615384616,0.04775299432537753,Csb,"(1, 1)",Woestijnen,Basalt
T28,1687944253.8461537,10.125888368399949,1013.7854302470706,14.835957351960406,179.09718736416315,71.80054353576583,47.202174143063274,2.6899104734858876,3.326923076923077,0.15384615384615385,0.053383291238576956,Cfa,"(1, 1)",Heuvels,Klei
T29,1687944253.8461537,28.034935813356675,1013.8131883233577,15.401457488124105,172.69469782553537,94.34485402425796,73.03456207277385,3.837133574678819,2.6923076923076925,0.1346153846153846,0.016936508818486826,Af,"(1, 1)",Moerassen,Graniet
T30,1687944253.8461537,-11.640206903720657,1015.6559822869915,14.57757190010917,177.55462514377075,47.9329360321576,39.66468016078796,1.7603425267588397,3.4423076923076925,0.21153846153846154,0.09959134441818297,Dfc,"(1, 1)",Bergen,Klei
T31,1687944253.8461537,27.778540752389038,1015.83250106929,13.643497046658242,158.2917237286967,94.9353952928277,74.80618587848315,4.5830314705150546,3.2115384615384617,0.3269230769230769,0.13862113161292763,Af,"(1, 1)",Steppes,Basalt
T32,1687944253.8461537,27.86573984680099,1012.3055914588874,15.527680463844668,174.25605734081907,95.71587133616427,77.14761400849282,3.5478441562631797,2.5,0.2692307692307692,0.11866858171469107,Af,"(1, 1)",Heuvels,Klei
T33,1687944253.8461537,10.051927536974034,1014.0153100646575,16.212416470921024,175.947683752225,71.40303306158292,45.61213224633166,2.773704681568332,2.519230769230769,0.25,0.09526357248748688,Cfa,"(1, 1)",Savanne,Silt
T34,1687944253.8461537,8.826294676926551,1013.5910544352621,17.459675347308135,178.43108590387297,71.93660313237366,47.74641252949464,3.328809546506089,3.576923076923077,0.09615384615384616,0.01891528806121256,Csb,"(1, 1)",Steppes,Veen
T35,1687944253.8461537,27.756292478627593,1013.5977377390238,15.204850029155475,170.34951340937693,94.73355717759077,74.20067153277233,4.213851620075757,2.2115384615384617,0.21153846153846154,0.10656321337410891,Aw,"(10, 9)",Toendra,Graniet
T36,1687944253.8461537,9.270711029802527,1015.593560403935,15.13439713341213,170.0801341028105,71.68355314600336,46.734212584013456,2.8742452723006946,2.7115384615384617,0.19230769230769232,0.08947601470660094,Cfa,"(1, 1)",Toendra,Leem
T37,1687944253.8461537,9.957913965048423,1013.4767978772999,14.364139651999302,149.34903787706435,71.8773455349036,47.50938213961442,2.921050212366079,3.3461538461538463,0.19230769230769232,0.06852192972740073,Csc,"(1, 2)",Steppes,Zand
T38,1687944253.8461537,28.43283227250814,1014.1954723629673,14.578155084667976,178.20506957923268,94.7161032795901,74.1483098387703,3.6509275925788356,3.0,0.23076923076923078,0.11518099364239737,Aw,"(1, 1)",Toendra,Silt
T39,1687944253.8461537,11.96839356038664,1015.141495120793,14.61467655725312,174.9276695532197,72.34430246217845,49.377209848713804,3.0873468581550303,2.2884615384615383,0.07692307692307693,0.03217070215292849,Cfa,"(1, 2)",Vlaktes,Zand
T40,1687944253.8461537,9.961420131285195,1016.4168316675531,14.958736709764988,176.07791466262188,72.01454243577805,48.058169743112245,3.0329037743952716,2.8846153846153846,0.1346153846153846,0.06508823466112934,Csb,"(1, 1)",Moerassen,Basalt
T41,1687944253.8461537,-13.991249529446169,1015.5959033893519,13.852102283635446,191.54306642673646,47.32465875369937,36.62329376849686,1.6766063921595031,2.7884615384615383,0.11538461538461539,0.041666719794797885,ET,"(5, 6)",Woestijnen,Kalksteen
T42,1687944253.8461537,28.288221671464946,1013.5934653578788,15.804775458387233,182.18210792445967,94.78931766753975,74.36795300261923,3.894434962773813,3.076923076923077,0.19230769230769232,0.08233487438270702,Am,"(7, 7)",Bergen,Basalt
T43,1687944253.8461537,9.906087013081795,1014.2522597473447,15.225374078252559,154.05641715820565,72.80618186033765,51.224727441350566,2.943010619239584,2.9423076923076925,0.23076923076923078,0.10904521820683068,Csc,"(1, 4)",Heuvels,Kalksteen
T44,1687944253.8461537,10.922249082994476,1013.5138110456667,14.08651400364363,183.6188890640083,73.03715447029982,52.148617881199286,3.8474639307848197,2.8653846153846154,0.25,0.14741423633272888,Cfa,"(1, 1)",Vlaktes,Leem
T45,1687944253.8461537,8.526250684143788,1014.8292113303194,14.123737357959916,183.56898530512788,72.5333497759977,50.13339910399083,3.277067372710313,3.3076923076923075,0.19230769230769232,0.0947798476971699,Csc,"(1, 1)",Moerassen,Leem
T46,1687944253.8461537,8.85051631730924,1014.3298241379113,15.477425648774828,168.71854984053834,72.0637764497674,48.255105799069646,2.6858565321495727,2.923076923076923,0.25,0.10226446253355471,Csb,"(1, 1)",Toendra,Silt
T47,1687944253.8461537,27.764450239378544,1012.691120527125,14.53189943788176,141.70592218046147,94.95360260246103,74.86080780738308,3.882977946322539,3.8076923076923075,0.09615384615384616,0.05287277023000693,Af,"(6, 3)",Woestijnen,Silt
T48,1687944253.8461537,-13.32523931124721,1016.5666866389711,14.833274395670015,173.63431316174882,48.75992706593081,43.799635329654045,2.1163539346021025,4.365384615384615,0.2692307692307692,0.10592664177796612,Dfb,"(1, 1)",Savanne,Silt
T49,1687944253.8461537,8.438694484181067,1015.541472129604,13.5112505565394,187.0480169167495,71.57768510250872,46.310740410034896,2.8855770979231967,3.3461538461538463,0.19230769230769232,0.0841466734331381,Cfa,"(1, 1)",Woestijnen,Veen
T50,1687944253.8461537,27.955835496796063,1013.6600421783197,17.271942615708294,196.60886676513456,95.40363703285036,76.21091109855107,3.46812985655801,3.2884615384615383,0.15384615384615385,0.030635624702000073,Am,"(1, 1)",Vlaktes,Kalksteen
U1,1687944253.8461537,-12.886728806278743,1014.2871593517358,15.509373623047342,155.82496847583693,48.21482035422848,41.074101771142416,1.5966949538192345,4.615384615384615,0.19230769230769232,0.07134093212163094,ET,"(1, 2)",Savanne,Zand
U2,1687944253.8461537,28.024232862687345,1013.7646682969114,14.706117798615699,174.835767822072,94.60055555656191,73.80166666968572,3.2776609865592574,3.6346153846153846,0.19230769230769232,0.06848037973743185,Am,"(1, 1)",Steppes,Zand
U3,1687944253.8461537,10.552255344513508,1015.4370693192625,14.740142957656305,163.86043420721867,71.93310867513665,47.732434700546605,3.174780456802573,3.8653846153846154,0.23076923076923078,0.10669278178126707,Csb,"(1, 1)",Heuvels,Klei
U4,1687944253.8461537,9.483149773168744,1013.3792847968962,15.180397156302545,181.37123595894056,72.29079698576741,49.163187943069666,3.0964490043407378,3.2884615384615383,0.19230769230769232,0.06040750224054718,Cfb,"(6, 3)",Moerassen,Klei
U5,1687944253.8461537,10.799423109190204,1014.6799700332668,14.199364582387197,181.93607338940203,72.40699598334517,49.62798393338066,2.983538044750501,3.2884615384615383,0.21153846153846154,0.09142707098911364,Csc,"(2, 1)",Moerassen,Zand
U6,1687944253.8461537,27.891103778183176,1015.1607780615707,15.077815885339428,164.99849766061922,96.03110494526172,78.09331483578514,3.942545750350727,3.4038461538461537,0.15384615384615385,0.08370473623019206,Aw,"(5, 5)",Vlaktes,Zand
U7,1687944253.8461537,9.824865110024795,1016.6774657757826,13.34642563634345,201.46155503972733,72.3369116840701,49.347646736280396,3.168845992077137,3.173076923076923,0.19230769230769232,0.10946525146850397,Csc,"(10, 9)",Steppes,Kalksteen
U8,1687944253.8461537,28.20643779173505,1012.8467517879606,15.815368637294268,193.33494002439923,94.0754617115681,72.2263851347043,3.7941912587306534,2.3846153846153846,0.23076923076923078,0.06526824275584286,Af,"(1, 3)",Vlaktes,Kalksteen
U9,1687944253.8461537,-11.968375322458607,1017.725087215549,15.064751732322286,184.67398224393972,48.53320901697959,42.66604508489793,1.82120139720694,3.2115384615384617,0.23076923076923078,0.08591603616394163,Dfc,"(1, 1)",Moerassen,Graniet
U10,1687944253.8461537,9.100980810004668,1013.8710094262182,15.921603138892785,188.57728908064544,72.3444582834448,49.37783313377918,2.6655977011325587,3.8653846153846154,0.21153846153846154,0.0779140644724942,Cfa,"(1, 1)",Moerassen,Veen
U11,1687944253.8461537,9.856577293387106,1013.0358431841125,14.588768439534501,195.17436911969364,71.58620182000612,46.3448072800245,3.0250988972460604,3.1346153846153846,0.09615384615384616,0.021792054281624926,Cfa,"(4, 2)",Tropisch regenwoud,Leem
U12,1687944253.8461537,8.921459588301113,1015.1866799939579,16.87652584129225,177.46779822081928,72.9653061521372,51.8612246085488,3.7480571257692907,3.269230769230769,0.19230769230769232,0.07931740470709078,Csc,"(1, 1)",Heuvels,Veen
U13,1687944253.8461537,-13.658937875704167,1016.1482782553068,13.65563902113628,187.38830267203522,47.875859072128875,39.37929536064438,1.7977827704967901,3.576923076923077,0.23076923076923078,0.09857679773909495,Dfb,"(10, 7)",Steppes,Veen
U14,1687944253.8461537,28.558452833807966,1012.3448664590524,14.48208381438708,182.05323402586512,94.24347091755817,72.73041275267448,3.6998982652263543,2.3846153846153846,0.19230769230769232,0.08137471550412016,Am,"(1, 3)",Heuvels,Kalksteen
U15,1687944253.8461537,10.476300759895869,1014.5537499319514,15.968725605022684,173.46179449222066,72.11132336207547,48.445293448301854,2.6906258167330295,4.134615384615385,0.23076923076923078,0.07651479249745229,Cfa,"(5, 5)",Steppes,Zand
U16,1687944253.8461537,28.512445234266906,1011.5719484344211,14.789780793280151,167.84651014149247,94.97846081811905,74.93538245435712,3.507175147695377,3.269230769230769,0.17307692307692307,0.07502484241165884,Am,"(1, 2)",Tropisch regenwoud,Silt
U17,1687944253.8461537,10.154085999777008,1013.4333827455929,12.992942351649576,179.5411067179158,72.37046920872126,49.48187683488504,3.214437866971375,2.8846153846153846,0.2692307692307692,0.13677854320998742,Cfb,"(10, 10)",Savanne,Kalksteen
U18,1687944253.8461537,28.637504171006533,1014.0784175560465,15.821205094512457,206.58677508968114,94.4319635552707,73.29589066581212,4.078626889691664,2.980769230769231,0.17307692307692307,0.0739208782401729,Am,"(1, 1)",Bergen,Veen
U19,1687944253.8461537,10.184567288507946,1013.2695959480728,14.212188153221904,208.69213108048143,72.02789842997107,48.11159371988432,2.7953370610887,2.9615384615384617,0.19230769230769232,0.07142291952175094,Cfb,"(1, 2)",Moerassen,Klei
U20,1687944253.8461537,-12.087806845892661,1013.6044749967276,14.400267857856411,158.74591054092576,47.95255308779724,39.76276543898619,1.93600143466663,3.576923076923077,0.19230769230769232,0.07781694544534724,Dfc,"(10, 8)",Toendra,Veen
U21,1687944253.8461537,28.46120034515564,1012.5253881910601,16.072959437525096,179.44666125904982,95.2641735692424,75.79252070772725,4.141838151881101,3.0961538461538463,0.21153846153846154,0.07425681150075143,Aw,"(2, 1)",Bergen,Veen
U22,1687944253.8461537,11.247835626372424,1014.4869434782579,15.117284365702877,190.82690816874265,71.83524773667557,47.34099094670228,2.9571395387704835,3.9038461538461537,0.21153846153846154,0.08144548074928158,Cfa,"(10, 9)",Toendra,Leem
U23,1687944253.8461537,27.736539474931778,1012.2019329554959,15.251760032629877,171.35698124463758,94.86788399497088,74.60365198491266,3.7599332726581856,2.4615384615384617,0.19230769230769232,0.07317994600804961,Am,"(1, 1)",Steppes,Graniet
U24,1687944253.8461537,27.716721827108763,1013.928005115793,13.005294332245994,190.52079754895885,94.65526350060932,73.96579050182798,3.6879684552695453,2.2884615384615383,0.19230769230769232,0.10993964382298396,Am,"(1, 1)",Woestijnen,Basalt
U25,1687944253.8461537,-13.029204076359967,1018.5787818471216,15.351756413801242,178.21709122519985,47.15595570116211,35.77977850581054,1.6745098907745881,3.5,0.25,0.07276624757636688,ET,"(3, 3)",Tropisch regenwoud,Veen
U26,1687944253.8461537,10.651047698874745,1014.2982939264483,15.748456660999524,188.51577641527834,71.90596030370244,47.62384121480977,2.813913498270047,3.8653846153846154,0.15384615384615385,0.04831436434065629,Csb,"(1, 1)",Bergen,Klei
U27,1687944253.8461537,27.938029274225222,1014.908243190309,16.238243408299333,173.81018626106,93.65960013918685,70.97880041756056,3.9111685174985076,3.6346153846153846,0.25,0.09160026718394708,Aw,"(6, 5)",Moerassen,Veen
U28,1687944253.8461537,10.22469156507527,1014.7435547832914,14.998424404940923,199.81011997481122,73.09129840349979,52.36519361399915,3.66701863372756,3.5576923076923075,0.19230769230769232,0.10323564654876885,Cfa,"(1, 3)",Tropisch regenwoud,Klei
U29,1687944253.8461537,10.795793199706104,1012.7547270960512,16.332388584875677,202.46627042540402,72.94787947940773,51.79151791763094,3.390295606181989,3.4038461538461537,0.11538461538461539,0.05096872997250075,Cfa,"(5, 5)",Toendra,Kalksteen
U30,1687944253.8461537,27.884979830757498,1014.3814234687433,14.883194753881297,186.32314318529305,95.07287480823258,75.21862442469774,3.9142823737786427,3.9423076923076925,0.21153846153846154,0.08221857035119043,Am,"(2, 3)",Heuvels,Klei
U31,1687944253.8461537,10.28455826566754,1015.5162424220557,15.615075199582861,185.87580922124195,72.20699306977305,48.8279722790922,3.151746848395202,2.4038461538461537,0.25,0.11678644514704002,Cfb,"(1, 1)",Vlaktes,Kalksteen
U32,1687944253.8461537,-10.585819432945247,1018.1821144598385,15.49116934464302,180.30888857428624,47.5126471323052,37.56323566152601,1.6671096052603547,3.326923076923077,0.28846153846153844,0.1167696002201036,ET,"(2, 1)",Heuvels,Basalt
U33,1687944253.8461537,8.68327708023321,1013.4929005441302,15.215219019123662,193.90661285624108,72.45314874448322,49.812594977932854,3.1347540813496266,2.9615384615384617,0.07692307692307693,0.03261671228128037,Cfb,"(1, 1)",Toendra,Kalksteen
U34,1687944253.8461537,28.620471186150386,1013.5860150487216,15.586701184992252,203.15411268063912,94.66774951211121,74.00324853633366,3.342370154374529,2.4038461538461537,0.25,0.10009918382921823,Am,"(10, 9)",Tropisch regenwoud,Zand
U35,1687944253.8461537,28.304895010469707,1014.3047807557728,15.370896281973446,179.27851225663036,95.04153298023026,75.1245989406908,3.7212866759908256,3.423076923076923,0.1346153846153846,0.04233500105785927,Af,"(2, 2)",Moerassen,Klei
U36,1687944253.8461537,28.376420934913405,1012.7875969418548,15.937488859705004,174.33190913367713,94.69446488103492,74.08339464310473,4.174988055941276,3.9615384615384617,0.1346153846153846,0.042673819539541684,Am,"(1, 1)",Vlaktes,Basalt
U37,1687944253.8461537,-12.245369036105375,1014.3023258568325,15.307852261165912,172.04130268876105,48.29636885365349,41.48184426826744,1.8607626272037525,3.076923076923077,0.2692307692307692,0.12342459912063532,Dfb,"(5, 5)",Bergen,Zand
U38,1687944253.8461537,-11.551961013620172,1013.5971993841395,14.241106817588745,160.48694029931264,47.25151537839538,36.25757689197691,1.2237807593231929,3.3461538461538463,0.15384615384615385,0.05909653663284036,Dfb,"(1, 1)",Tropisch regenwoud,Basalt
U39,1687944253.8461537,27.36213709021063,1016.1236285822756,15.77200619930075,179.7983948593391,95.81235327053906,77.43705981161716,3.6046289886343006,2.923076923076923,0.1346153846153846,0.054704364170871544,Aw,"(2, 2)",Vlaktes,Silt
U40,1687944253.8461537,10.047266511353628,1014.8250072358182,14.706185338020154,162.42547790151804,72.1585852765385,48.63434110615401,2.724747675421258,3.5384615384615383,0.25,0.11022196199811919,Cfb,"(5, 2)",Steppes,Graniet
U41,1687944253.8461537,-11.302326371854654,1013.8292336221858,15.35544355526584,170.24796388657936,47.89410458233654,39.47052291168271,1.7559213245409455,3.230769230769231,0.11538461538461539,0.05496359313073082,Dfb,"(1, 1)",Tropisch regenwoud,Leem
U42,1687944253.8461537,-13.033998720185226,1015.389974484452,13.824595443253733,182.48743267211964,47.47652129820719,37.38260649103594,1.4982646422685535,4.153846153846154,0.15384615384615385,0.06605453425111071,ET,"(1, 3)",Savanne,Klei
U43,1687944253.8461537,10.886135351037979,1016.5431161173741,14.847071770449189,202.4002904255925,72.96757237679145,51.87028950716581,2.8386876936342245,4.076923076923077,0.23076923076923078,0.08651205388182587,Cfa,"(6, 7)",Bergen,Silt
U44,1687944253.8461537,27.6022435178384,1011.5555976398198,14.651572769313681,176.78716343203538,96.15863040879829,78.47589122639486,3.7654020261014103,1.8846153846153846,0.15384615384615385,0.05700437650920786,Af,"(1, 2)",Savanne,Graniet
U45,1687944253.8461537,27.852331765120276,1012.5266037363691,14.565574837957936,201.00680421678774,95.62820672061724,76.88462016185176,4.039936828488175,3.019230769230769,0.15384615384615385,0.058505230386751365,Am,"(2, 1)",Savanne,Silt
U46,1687944253.8461537,27.589201300133936,1014.7597713917296,15.495658835075195,189.05180918383087,93.6290019738564,70.8870059215692,3.758032369635814,3.5,0.19230769230769232,0.08432278541189758,Aw,"(1, 1)",Tropisch regenwoud,Veen
U47,1687944253.8461537,28.392338515772227,1012.024944935709,13.856427148282815,151.23941262538267,94.73983644806783,74.2195093442035,3.878699207798692,3.75,0.11538461538461539,0.048772637932527514,Aw,"(1, 2)",Tropisch regenwoud,Silt
U48,1687944253.8461537,27.635878275709413,1013.4283760447397,16.368875062385584,188.26059446079122,93.95655010371375,71.86965031114129,4.217698206350571,2.6538461538461537,0.19230769230769232,0.049512102323844516,Am,"(2, 2)",Steppes,Kalksteen
U49,1687944253.8461537,12.591083251071975,1015.5984136779275,15.407275731481239,181.10974066759945,71.97905489060128,47.91621956240511,2.9200320614660202,3.673076923076923,0.19230769230769232,0.04180564959571996,Csb,"(2, 3)",Heuvels,Zand
U50,1687944253.8461537,28.30698293443215,1014.7831081996503,14.537613661701132,173.83042155793066,94.18126702719418,72.5438010815825,3.269314016480853,3.269230769230769,0.21153846153846154,0.09367652104767966,Af,"(8, 8)",Bergen,Leem
V1,1687944253.8461537,9.896053369340942,1014.3471935795732,15.823591717788842,172.09064673276495,72.67520307841085,50.700812313643375,3.4895138222596995,4.25,0.15384615384615385,0.06670015521287395,Cfa,"(7, 5)",Heuvels,Basalt
V2,1687944253.8461537,10.197688848132541,1013.0769701108727,15.670989171326218,188.88474312969973,71.07402952918945,44.296118116757775,2.9313248253698982,4.153846153846154,0.17307692307692307,0.05579416093945053,Csb,"(1, 2)",Vlaktes,Leem
V3,1687944253.8461537,8.929007746143876,1014.5520650699933,14.729379133489822,178.47884547046897,71.87517557614936,47.50070230459747,2.814744994926436,3.2884615384615383,0.11538461538461539,0.03538012919035235,Csc,"(1, 2)",Savanne,Silt
V4,1687944253.8461537,27.992750089646083,1013.4724897765378,14.690621296021503,185.2568832109125,94.19875257300694,72.59625771902083,3.749653195950681,3.4615384615384617,0.28846153846153844,0.10902344922619736,Af,"(1, 1)",Savanne,Basalt
V5,1687944253.8461537,-14.067554220135001,1018.5390161445195,15.10128422739423,179.47980513224144,48.05226042946008,40.261302147300384,1.826562928408964,3.269230769230769,0.21153846153846154,0.07132190693102756,Dfc,"(1, 1)",Heuvels,Klei
V6,1687944253.8461537,-12.553088184536195,1015.4938435470305,14.622356510788247,211.26030915867307,48.17227321046941,40.86136605234708,1.8685731405284423,3.8653846153846154,0.1346153846153846,0.05611925563101535,ET,"(1, 1)",Bergen,Silt
