UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,Seismische Activiteit,UV index,Terrein,Ondergrond,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen
1690664400,W19,Dfc,-22.729151667038966,1019.0395315884992,21.572154879310922,344.7958141041965,43.008207588127284,15.041037940636437,0.03734379444914912,"(1, 1)",1,Heuvels,Zand,0,0.0
1696712400,W19,Dfc,-37.20358995774757,1007.2277932833905,6.329043534383758,43.17740981392065,42.27513200274961,11.37566001374805,0.545470052560623,"(1, 1)",1,Heuvels,Zand,0,0.0
1702764000,W19,Dfc,-29.899603610963126,1007.7957258706801,17.537685890588392,142.08533116173427,46.117056109692534,30.58528054846266,1.9929091137559651,"(1, 3)",2,Heuvels,Zand,0,0.0
1672524000,W20,Csb,16.93049261542773,1002.7301417256207,19.584539017248588,154.4938493404823,70.6583163300499,42.63326532019957,2.5293218160594115,"(1, 1)",1,Savanne,Klei,1,0.21661843931005648
1678572000,W20,Csb,30.999242959470546,1017.5676993270225,16.027494153667696,342.551934856764,78.25220629126044,73.00882516504174,7.363779143160667,"(1, 2)",1,Savanne,Klei,0,0.0
1684616400,W20,Csb,20.92300093775933,1016.6762626414669,11.95624071790027,303.644731825026,66.63387227724458,26.53548910897829,1.1017252931931465,"(1, 1)",1,Savanne,Klei,0,0.0
1690664400,W20,Csb,-3.7343262496439147,1004.0761958109791,19.36537672667937,113.72427191319191,70.76851447584079,43.074057903363176,0.4749723846307872,"(1, 1)",4,Savanne,Klei,0,0.0
1696712400,W20,Csb,-14.745430544368128,1011.8237859954145,15.471956515003031,116.84145316130527,65.19833228967502,20.793329158700104,1.2873114737209694,"(3, 2)",1,Savanne,Klei,0,0.0
1702764000,W20,Csb,15.406941790187727,1026.1359839362435,15.431800110714835,275.5621030351507,76.80639685299843,67.22558741199371,7.326588997284553,"(1, 2)",12,Savanne,Klei,0,0.0
1672524000,W21,Dfb,-15.617031899318777,1020.2553691183828,11.93397901592501,232.1420708359289,42.478084358353364,12.390421791766823,0.39307659529295685,"(1, 1)",3,Heuvels,Veen,0,0.0
1678572000,W21,Dfb,14.402007631868173,1009.5110762136045,10.88270560134676,51.12659552407038,46.840974445574815,34.20487222787408,2.0171134462889277,"(10, 9)",3,Heuvels,Veen,0,0.0
1684616400,W21,Dfb,6.875032301789268,1024.4150953212566,23.285304237065358,27.899339578450476,53.52514805295297,67.62574026476486,4.064730684501877,"(1, 1)",1,Heuvels,Veen,0,0.0
1690664400,W21,Dfb,-13.808067826583525,1013.0867545447543,23.49381596933768,306.39490205938654,44.8599809703814,24.299904851906994,0.005873210981192493,"(1, 2)",13,Heuvels,Veen,0,0.0
1696712400,W21,Dfb,-32.81449133904019,1021.7372461218342,5.5000571903196676,18.68599711733017,45.20477864923994,26.02389324619971,1.7720252769746956,"(10, 10)",13,Heuvels,Veen,0,0.0
1702764000,W21,Dfb,-27.91320715344387,1003.0575229572484,8.36844464232206,325.2622439618171,47.66569585328163,38.32847926640818,0.10840345053826853,"(1, 1)",2,Heuvels,Veen,1,0.6652622143071176
1672524000,W22,Cfb,15.592011465347014,1005.8110871542299,17.92562963447159,7.190535138032228,78.79075458355389,75.16301833421558,1.0798563807630202,"(1, 1)",2,Steppes,Veen,1,0.2829748146211364
1678572000,W22,Cfb,26.001759607663615,1018.5868996886784,5.410926324772889,48.79426938614367,66.91470821291556,27.658832851662225,2.1250842488760293,"(6, 5)",4,Steppes,Veen,0,0.0
1684616400,W22,Cfb,18.358913516195386,1020.8067540549198,6.482103980624161,81.11729142463362,72.58028098793385,50.3211239517354,0.09808284495050011,"(5, 4)",1,Steppes,Veen,0,0.0
1690664400,W22,Cfb,10.191381454130532,1022.986847101947,15.66269208160879,119.23382890139567,66.46734574515936,25.869382980637443,0.9258254040883018,"(1, 1)",1,Steppes,Veen,0,0.0
1696712400,W22,Cfb,-12.185297975037042,1018.5396606726639,17.443561842319944,184.41700598607179,77.01029167536514,68.04116670146055,2.2403088774040936,"(1, 1)",1,Steppes,Veen,0,0.0
1702764000,W22,Cfb,9.953960988538963,1006.0358625383199,24.873340360100414,210.10982891169337,71.38834459855127,45.55337839420508,1.8723939023096143,"(1, 1)",5,Steppes,Veen,1,0.005066385595983433
1672524000,W23,Af,23.80121052405359,1008.7980664390736,10.846521270768504,249.73461940883934,97.09107288390135,81.27321865170403,0.1754799166182699,"(1, 1)",1,Savanne,Kalksteen,0,0.0
1678572000,W23,Af,31.94290135865522,1024.95131774149,11.416813880877257,52.95224014045298,99.38758135040632,88.16274405121897,1.6759553233536142,"(1, 1)",5,Savanne,Kalksteen,1,0.5433274447649097
1684616400,W23,Af,31.480270672212097,1003.7897461800603,22.966400264986703,178.15967665485303,98.2568403725044,84.77052111751318,6.100516170411526,"(1, 1)",1,Savanne,Kalksteen,0,0.0
1690664400,W23,Af,30.11777273109012,1010.6977722897553,7.7490809357646135,8.916443936491746,94.09538021320155,72.28614063960464,3.5298381447944127,"(1, 3)",13,Savanne,Kalksteen,0,0.0
1696712400,W23,Af,18.954295792101938,1022.6381037819641,17.736270819629063,61.81832195241132,100.99643762772031,92.98931288316092,0.47149382225208875,"(1, 1)",1,Savanne,Kalksteen,0,0.0
1702764000,W23,Af,23.03717008218856,1028.319889925843,13.447148504889944,328.1331103628706,103.06160162305616,99.18480486916846,1.9135118357772551,"(9, 7)",13,Savanne,Kalksteen,0,0.0
1672524000,W24,Am,26.01699008612873,1001.523782244411,9.738420241302565,287.82936705024264,95.38849309329348,76.16547927988044,7.080659061553644,"(1, 2)",4,Tropisch regenwoud,Zand,1,0.6104631903478974
1678572000,W24,Am,36.64805015935925,1000.7297667644511,20.857943889791855,104.56308843171371,88.05549689825817,54.166490694774524,1.612467656717469,"(1, 1)",9,Tropisch regenwoud,Zand,1,0.1656822444083258
1684616400,W24,Am,30.630775635003737,1005.4077096312914,15.466383431768893,232.81514185470377,99.01492443259303,87.04477329777909,6.6002759344372,"(3, 3)",1,Tropisch regenwoud,Zand,0,0.0
1690664400,W24,Am,29.84436223655097,1016.9451980413286,7.528111077003663,106.5935487923978,96.08879500759168,78.26638502277505,3.437413529261865,"(1, 1)",1,Tropisch regenwoud,Zand,1,0.6988755569198534
1696712400,W24,Am,21.546323231127285,1021.2898082532553,11.920586963059922,359.1593182745486,100.3099006902791,90.9297020708373,2.2566421927258506,"(5, 6)",3,Tropisch regenwoud,Zand,1,0.5231765214776032
1702764000,W24,Am,29.26190518091004,1002.9163892309989,20.82760575536758,229.68324803717778,100.78471976402206,92.35415929206617,0.42483556533626027,"(8, 8)",1,Tropisch regenwoud,Zand,0,0.0
1672524000,W25,Aw,32.946495679500856,1005.8240074097604,6.3686000083602545,88.91415933037257,99.2433428359081,87.73002850772428,0.8414735439985067,"(1, 1)",1,Tropisch regenwoud,Graniet,1,0.7452559996655899
1678572000,W25,Aw,37.115084789685774,1015.0887585057307,22.35608688004853,116.58829635087656,95.46822789331532,76.40468367994595,2.510604024181741,"(1, 1)",1,Tropisch regenwoud,Graniet,0,0.0
1684616400,W25,Aw,33.11567882189285,1023.5867653559623,5.939478856010805,74.49110504358482,101.74245161446419,95.22735484339256,9.324556386028135,"(1, 1)",5,Tropisch regenwoud,Graniet,0,0.0
1690664400,W25,Aw,23.653108609493323,1021.3652511819519,20.680363041650498,321.6989274619276,92.94363137426271,68.83089412278812,6.173494107762217,"(1, 2)",13,Tropisch regenwoud,Graniet,1,0.17278547833398009
1696712400,W25,Aw,19.247946971537964,1012.6859975250081,24.93224016732034,238.29347744862926,95.54718763155044,76.64156289465133,4.46080144258169,"(4, 4)",1,Tropisch regenwoud,Graniet,0,0.0
1702764000,W25,Aw,22.07289818530445,1020.9453949254707,11.011029700899611,33.34172161076994,97.11053066227822,81.33159198683467,5.28330831242143,"(6, 5)",6,Tropisch regenwoud,Graniet,1,0.5595588119640156
1672524000,W26,Csb,3.813561797401057,1026.3341816057414,16.682692015967845,267.7287440041971,71.2549270920588,45.01970836823518,3.1597455078088386,"(1, 1)",1,Vlaktes,Leem,0,0.0
1678572000,W26,Csb,19.201430675786547,1009.6156518535416,9.971265593700899,100.27381936358677,66.34156811899666,25.366272475986655,0.8659244356601801,"(1, 1)",1,Vlaktes,Leem,1,0.6011493762519641
1684616400,W26,Csb,16.56380257558301,1001.6855386047524,15.506985149965809,188.5416532947127,72.41450898816133,49.658035952645314,5.52047235122747,"(2, 2)",1,Vlaktes,Leem,0,0.0
1690664400,W26,Csb,-0.9283942406491805,1002.0700855139822,17.969564664678852,113.18619198864604,77.64480959935977,70.57923839743907,0.6848001033601347,"(1, 2)",10,Vlaktes,Leem,0,0.0
1696712400,W26,Csb,-0.26664302799277095,1002.3656338006762,7.4669463544165415,161.06440473681394,68.6284829282126,34.51393171285039,4.028118770369724,"(1, 1)",13,Vlaktes,Leem,0,0.0
1702764000,W26,Csb,0.7396366012709512,1003.0643110623264,5.330824588845589,347.95336141641775,66.32191239937171,25.28764959748682,1.386874823347336,"(10, 11)",1,Vlaktes,Leem,1,0.7867670164461765
1672524000,W27,Csb,16.26399694515581,1016.8516393824693,22.807091815399996,325.1565833803352,73.07789793450391,52.311591738015636,1.4432480241602033,"(1, 1)",2,Tropisch regenwoud,Graniet,1,0.08771632738400015
1678572000,W27,Csb,29.86456149418712,1026.545618167922,12.516767671758766,290.23074105125755,70.74570145815802,42.982805832632096,4.10236834366709,"(1, 1)",10,Tropisch regenwoud,Graniet,0,0.0
1684616400,W27,Csb,21.560274164839036,1018.1840634991046,23.044667339831708,119.02709664277282,70.15939071384847,40.63756285539385,0.776528667631271,"(1, 1)",2,Tropisch regenwoud,Graniet,1,0.07821330640673167
1690664400,W27,Csb,-6.748418127298062,1028.241680203525,16.599623067363,177.84179044527392,66.71402534059584,26.85610136238337,2.1063305742817033,"(1, 1)",1,Tropisch regenwoud,Graniet,0,0.0
1696712400,W27,Csb,-3.853988768340905,1011.217645073997,5.414836077726555,277.4747912646055,79.13451812896596,76.53807251586385,5.641505768046561,"(1, 2)",2,Tropisch regenwoud,Graniet,1,0.7834065568909377
1702764000,W27,Csb,-1.923124122260755,1018.1484232425368,23.12490543033819,198.43813802056394,67.72520555933858,30.900822237354294,2.420877322272139,"(1, 1)",1,Tropisch regenwoud,Graniet,0,0.0
1672524000,W28,ET,-3.5615032553675103,1023.7473827757292,21.328062327360243,6.100804670123647,48.179386039303964,40.896930196519804,2.0175735659785365,"(1, 2)",13,Toendra,Graniet,1,0.1468775069055903
1678572000,W28,ET,8.410041699005951,1014.4228508572932,24.938142529461878,202.74151951907058,48.30042248603905,41.50211243019524,1.1672533252587143,"(1, 2)",1,Toendra,Graniet,1,0.002474298821524883
1684616400,W28,ET,7.083464569749488,1020.2965795592792,22.845051326108702,237.1160576857074,53.81642333496909,69.08211667484545,2.4949317594043037,"(1, 1)",13,Toendra,Graniet,1,0.0861979469556519
1690664400,W28,ET,-27.89398594751736,1020.0186394927471,13.177133791065492,184.88575894916437,46.49482744218163,32.47413721090815,2.2206311834122,"(2, 2)",1,Toendra,Graniet,0,0.0
1696712400,W28,ET,-36.32891937292531,1016.7186913794072,20.061729927482716,265.04342317769226,49.469791179649626,47.34895589824812,2.823381399019705,"(1, 1)",2,Toendra,Graniet,0,0.0
1702764000,W28,ET,-14.359737829681652,1013.1549072836384,23.728212377503006,317.228936532324,51.17505691253221,55.87528456266107,3.884947055505172,"(1, 1)",1,Toendra,Graniet,0,0.0
1672524000,W29,Af,30.129241301101885,1001.1160617512311,14.011644428405567,206.28532660853702,100.51618925875927,91.54856777627779,1.7227477707253187,"(2, 3)",5,Steppes,Klei,1,0.4395342228637773
1678572000,W29,Af,36.70726587986286,1024.625854570902,10.964075369844949,153.3468784606334,99.01086084004194,87.03258252012584,4.545660415474197,"(1, 1)",1,Steppes,Klei,0,0.0
1684616400,W29,Af,29.750292770194733,1010.3617104337357,12.588713562479015,342.32791173312546,95.67060668739326,77.01182006217978,3.392224289788827,"(1, 1)",1,Steppes,Klei,0,0.0
1690664400,W29,Af,29.752223887726267,1021.819265681464,24.68236598321669,102.10775430549349,89.01010520323662,57.030315609709845,0.572860245307084,"(1, 1)",1,Steppes,Klei,1,0.012705360671332357
1696712400,W29,Af,18.173644784635282,1023.7352213816276,12.765113189522006,277.37011290011776,93.57438515305662,70.72315545916986,5.915964560256185,"(1, 1)",3,Steppes,Klei,1,0.48939547241911974
1702764000,W29,Af,30.09894307378678,1001.9210112986716,12.513343609683306,246.01196672480788,98.24513919878741,84.73541759636225,5.576460708453021,"(1, 1)",1,Steppes,Klei,0,0.0
1672524000,W30,Am,31.502226256164363,1008.1811644910339,8.009483648400266,262.7870818587354,100.17210619532896,90.51631858598688,1.5869649087607116,"(1, 3)",1,Moerassen,Leem,0,0.0
1678572000,W30,Am,33.90909847155749,1026.3092752089867,12.589045039416046,333.06305301368167,93.77797025847812,71.33391077543436,0.8636475744337729,"(1, 1)",4,Moerassen,Leem,0,0.0
1684616400,W30,Am,28.055729485144745,1006.552182133645,8.922947432139413,168.3025716906972,92.51859495385409,67.55578486156227,2.3720480273020397,"(1, 1)",1,Moerassen,Leem,0,0.0
1690664400,W30,Am,22.488501758949496,1009.7224318454016,8.627281338327933,235.57206068077517,96.0600407386665,78.1801222159995,3.288814095445775,"(1, 1)",3,Moerassen,Leem,1,0.6549087464668827
1696712400,W30,Am,19.11621214614975,1010.1795114721951,5.515566729409686,147.25139633245297,100.34517610570232,91.03552831710695,3.9795775121092594,"(1, 1)",7,Moerassen,Leem,0,0.0
1702764000,W30,Am,24.281326989808214,1020.5682849110719,21.29441726641432,146.5986314645932,90.48192577341953,61.445777320258614,5.5946491036128885,"(2, 1)",1,Moerassen,Leem,0,0.0
1672524000,W31,Af,29.647979494215495,1021.4548825594788,24.84850928820706,288.9870427130096,100.25482968148303,90.76448904444908,1.8262977259375919,"(2, 1)",1,Moerassen,Kalksteen,0,0.0
1678572000,W31,Af,36.84341982752029,1017.2313069109797,24.26280579532011,82.08648692017553,100.61780135944552,91.85340407833657,4.7825724216061225,"(1, 1)",1,Moerassen,Kalksteen,0,0.0
1684616400,W31,Af,36.13484924472173,1005.6773728530057,15.104081604788115,334.14953049134186,99.5753741283383,88.72612238501489,0.4151442860983748,"(1, 1)",1,Moerassen,Kalksteen,0,0.0
1690664400,W31,Af,28.877037974312984,1007.3021668545796,16.13041032724555,206.82157772887146,89.41052803040914,58.231584091227425,3.092530349096897,"(1, 2)",1,Moerassen,Kalksteen,0,0.0
1696712400,W31,Af,18.996847588728592,1027.2821272533058,13.864241322237987,219.53484899277836,99.49779826772954,88.49339480318861,1.6641744258778208,"(1, 1)",4,Moerassen,Kalksteen,0,0.0
1702764000,W31,Af,28.340481977182733,1024.7768328929255,21.870773844926838,282.9254723873069,99.79061924710588,89.37185774131765,6.334669923202689,"(3, 2)",13,Moerassen,Kalksteen,0,0.0
1672524000,W32,Am,25.193020614208873,1026.5586160063829,5.262211389566563,149.99212069406283,91.91268266124239,65.73804798372714,6.329511803556799,"(1, 2)",1,Tropisch regenwoud,Basalt,0,0.0
1678572000,W32,Am,32.4223747207792,1007.3829577021771,9.860415426516166,228.55382631022326,99.06550884049783,87.1965265214935,8.652447597983025,"(1, 1)",1,Tropisch regenwoud,Basalt,0,0.0
1684616400,W32,Am,26.978345622656086,1005.9452853798186,16.017538693372224,225.5841027287092,98.02012668182546,84.06038004547639,0.864574106412863,"(4, 3)",1,Tropisch regenwoud,Basalt,0,0.0
1690664400,W32,Am,26.08869794169877,999.1004295209111,9.499030051066832,180.65876278239705,91.89262761175132,65.67788283525395,2.6065575969326495,"(1, 1)",1,Tropisch regenwoud,Basalt,0,0.0
1696712400,W32,Am,27.369050205031833,1008.3130810405929,16.329509895191663,321.9624696581162,100.30856809701712,90.92570429105135,3.6834161782617367,"(1, 1)",8,Tropisch regenwoud,Basalt,0,0.0
1702764000,W32,Am,29.16243313084717,1011.3612438627142,16.89116010626045,219.75978676169223,101.3272690675108,93.9818072025324,8.867242699557433,"(1, 2)",1,Tropisch regenwoud,Basalt,0,0.0
1672524000,W33,Cfb,3.2832944313912122,1021.1800535089326,12.83775255840327,147.11914777376725,78.19074011976326,72.76296047905308,8.107590101101449,"(1, 1)",4,Steppes,Leem,0,0.0
1678572000,W33,Cfb,19.366918615718074,999.1681547215826,23.071546593201248,106.86482921351981,68.1785152611109,32.714061044443596,1.6395071489140889,"(1, 1)",6,Steppes,Leem,1,0.07713813627195008
1684616400,W33,Cfb,10.840708845351823,1019.1741706471829,9.073688279940287,49.23083385774035,72.06826320084903,48.2730528033961,4.059286948950813,"(2, 4)",3,Steppes,Leem,0,0.0
1690664400,W33,Cfb,7.780339373203906,1006.5858495544161,22.278332721647864,217.57261525790767,76.86348344500522,67.45393378002083,3.23904676834964,"(1, 1)",6,Steppes,Leem,0,0.0
1696712400,W33,Cfb,2.87087891448542,1009.3127041943673,19.31387790801719,257.8250110949149,73.57305166431857,54.292206657274306,0.5055717528340551,"(1, 3)",4,Steppes,Leem,1,0.2274448836793124
1702764000,W33,Cfb,1.8470878389183918,1000.4197883249336,16.53471915863517,263.85839463053037,71.13373633398389,44.534945335935575,2.2884267596294294,"(7, 6)",3,Steppes,Leem,0,0.0
1672524000,W34,Cfa,12.845008366630497,1018.7578537171906,13.7734448327837,160.45086415001578,69.50839721508858,38.0335888603543,3.1874664512914315,"(1, 1)",13,Savanne,Silt,0,0.0
1678572000,W34,Cfa,17.82427320103887,1003.9250396397697,12.990474212690533,201.06019526354208,77.24632274445246,68.98529097780983,4.459500135758468,"(10, 9)",1,Savanne,Silt,0,0.0
1684616400,W34,Cfa,21.434099275996896,1006.6172639871165,12.610324888463998,4.824464466588938,73.47508131039174,53.90032524156697,3.276745429085004,"(10, 10)",4,Savanne,Silt,0,0.0
1690664400,W34,Cfa,9.927393181738605,1023.469815506646,8.46305792427183,176.02166656609594,76.07162617916563,64.28650471666253,3.4578865319977528,"(2, 1)",1,Savanne,Silt,0,0.0
1696712400,W34,Cfa,0.4366025495491552,1009.657017986404,13.19223457786508,192.6642002904661,73.42752893271874,53.71011573087499,4.249937110501554,"(2, 1)",1,Savanne,Silt,0,0.0
1702764000,W34,Cfa,10.043422655075656,1028.2029649202245,16.385066926395098,79.66755521284387,75.32886608304068,61.31546433216273,6.617055899407823,"(9, 9)",8,Savanne,Silt,0,0.0
1672524000,W35,Af,23.080884065174715,1028.265236677175,23.026370779589126,169.75730835379534,88.0357790065457,54.10733701963708,3.031909424483057,"(1, 1)",1,Steppes,Veen,0,0.0
1678572000,W35,Af,33.27097284263847,1008.3694296984908,22.64165425216475,267.2488990320081,95.78768642506044,77.36305927518131,4.4361775855964325,"(2, 2)",7,Steppes,Veen,1,0.09433382991341005
1684616400,W35,Af,33.76637299228103,1004.7811615329495,11.995817087018,259.0639095588329,103.29267456971388,99.87802370914162,0.981652370051601,"(1, 1)",1,Steppes,Veen,0,0.0
1690664400,W35,Af,21.002198281445864,1025.6960726399657,22.318243667896922,8.319132007340801,88.84092771879376,56.52278315638129,0.4668667980246535,"(1, 2)",4,Steppes,Veen,1,0.1072702532841231
1696712400,W35,Af,22.627294156552722,1026.7424438922817,16.60391393090437,221.47141385779543,102.07171069734441,96.21513209203324,7.923452742685038,"(1, 1)",1,Steppes,Veen,0,0.0
1702764000,W35,Af,31.34884161221037,1000.3083263607116,14.819633997172106,229.15002181252305,92.65727971454803,67.97183914364408,0.8716565688004028,"(1, 1)",8,Steppes,Veen,0,0.0
1672524000,W36,Dfb,-3.0364960222171344,1002.9818272554855,16.68572065263738,146.85941324949516,48.646837002704345,43.23418501352171,0.2810268970384802,"(1, 1)",8,Vlaktes,Leem,0,0.0
1678572000,W36,Dfb,12.087326200308098,1008.844817553405,7.706199036103191,174.13663923218417,44.781057195871426,23.905285979357117,0.8161418726312538,"(1, 1)",1,Vlaktes,Leem,0,0.0
1684616400,W36,Dfb,-3.636565752493212,1020.64789594411,23.611899756306588,58.658331395609345,49.045575490825115,45.227877454125576,3.0384293519259824,"(7, 7)",1,Vlaktes,Leem,1,0.05552400974773647
1690664400,W36,Dfb,-16.088614849965712,1008.2061048046328,13.182783836161626,283.811054952283,42.020184381915975,10.100921909579858,0.3835481253637097,"(1, 1)",1,Vlaktes,Leem,0,0.0
1696712400,W36,Dfb,-44.51447534166118,1029.8785705343887,6.765271167552087,125.24622468663274,47.919026451370975,39.59513225685487,1.2804501552386414,"(1, 2)",8,Vlaktes,Leem,0,0.0
1702764000,W36,Dfb,-20.427697691404994,1023.5324481050664,16.168802913345335,109.28356653984642,47.77209939632666,38.860496981633304,3.229423418228742,"(1, 1)",1,Vlaktes,Leem,0,0.0
1672524000,W37,Dfc,-4.161478874328099,1004.0353265906966,13.011672305808231,232.70673386413276,51.76057812588333,58.80289062941666,0.4503146438251897,"(1, 1)",1,Steppes,Zand,0,0.0
1678572000,W37,Dfc,10.429050774718714,1005.4065952988104,8.025079221075035,210.23382339690764,49.57464603198359,47.873230159917966,3.153056652484621,"(1, 4)",3,Steppes,Zand,1,0.6789968311569986
1684616400,W37,Dfc,5.044433004357419,1009.5381059731016,8.832221542079514,86.88880918307386,50.904578575898476,54.52289287949238,2.3087411803725324,"(1, 1)",10,Steppes,Zand,1,0.6467111383168194
1690664400,W37,Dfc,-26.318547650498132,1028.143013220216,6.017443565662912,275.58103366850025,47.77479143740348,38.87395718701741,0.4064796088842301,"(10, 11)",9,Steppes,Zand,0,0.0
1696712400,W37,Dfc,-32.64267257042297,1003.1503634846017,11.663977212027692,46.25029457034687,49.28390667087929,46.419533354396464,0.4700372088498977,"(1, 1)",3,Steppes,Zand,0,0.0
1702764000,W37,Dfc,-20.372435799787766,1019.5436361328531,13.316849843593864,175.11021899084392,48.703710541618236,43.51855270809119,2.551927312958464,"(1, 1)",13,Steppes,Zand,0,0.0
1672524000,W38,Csb,13.285960213457761,1001.1575659450754,8.710706859344732,294.936122225983,68.47696293139242,33.90785172556971,2.1460097496914856,"(5, 5)",2,Woestijnen,Graniet,0,0.0
1678572000,W38,Csb,24.302370262025363,1007.3898767542072,20.817088119774418,351.67321631292566,77.95749667711011,71.82998670844046,4.188890473166767,"(2, 2)",1,Woestijnen,Graniet,0,0.0
1684616400,W38,Csb,28.7304145307752,1004.0163041311083,18.86599892944054,66.59023421774087,79.06610519795714,76.26442079182857,6.623736990540896,"(1, 1)",1,Woestijnen,Graniet,0,0.0
1690664400,W38,Csb,4.763206192920809,1003.0976260446213,18.41719760886513,25.25411182299376,65.38787410193923,21.551496407756936,2.601439408817121,"(1, 1)",1,Woestijnen,Graniet,0,0.0
1696712400,W38,Csb,-3.7238575987747726,1028.2078879419378,23.343167216849228,105.26877011072294,78.39263666280956,73.57054665123829,8.920324265466244,"(1, 2)",1,Woestijnen,Graniet,0,0.0
1702764000,W38,Csb,-3.339327617539504,1009.012928077738,5.173244172347937,302.0768242150095,67.21850323661145,28.87401294644579,2.243753631961847,"(10, 10)",4,Woestijnen,Graniet,0,0.0
1672524000,W39,Csc,16.123239445910492,999.832830440981,10.313197432355345,267.3646941507997,73.30165332538851,53.206613301554064,4.51720146374124,"(1, 1)",1,Savanne,Zand,0,0.0
1678572000,W39,Csc,28.178282908811504,1012.1351560945367,24.753196212601484,196.00786529147058,73.65929975803566,54.637199032142625,2.728413610533864,"(2, 2)",12,Savanne,Zand,0,0.0
1684616400,W39,Csc,22.251424419177194,1024.4767669461405,15.776186604706727,284.0028811349202,78.16500329994201,72.66001319976803,6.822035689883755,"(1, 1)",1,Savanne,Zand,1,0.36895253581173093
1690664400,W39,Csc,-0.6506533185878602,1022.877336947504,7.161039203203224,238.1930723043124,76.02722743917977,64.10890975671904,7.576258801709446,"(1, 1)",13,Savanne,Zand,0,0.0
1696712400,W39,Csc,-3.3467617834024086,1010.8414348218195,8.53544135390067,57.162554397704724,67.94369450806012,31.774778032240498,0.4948009387698051,"(3, 3)",9,Savanne,Zand,0,0.0
1702764000,W39,Csc,-0.717115567185453,1016.4540980351114,15.40849054728396,293.0316511012375,69.41273495153183,37.6509398061273,0.2842991821509756,"(1, 1)",1,Savanne,Zand,0,0.0
1672524000,W40,Csc,13.694789072394371,1013.3841684071898,14.947041875506377,127.1932376131373,66.31556759315107,25.26227037260427,0.6220040867772787,"(2, 2)",1,Moerassen,Zand,0,0.0
1678572000,W40,Csc,22.56475484301147,999.1066599920428,10.855871707966342,299.9145824031671,65.27109818161969,21.084392726478765,0.4438919307389726,"(9, 9)",1,Moerassen,Zand,0,0.0
1684616400,W40,Csc,26.4592443857937,1002.4841181067907,23.236406915481,42.54956908853455,76.62771472315868,66.51085889263469,3.620225367662565,"(1, 1)",1,Moerassen,Zand,0,0.0
1690664400,W40,Csc,4.793700588469098,1026.8917395627063,10.276293401298283,345.6822361762999,76.68317338761356,66.73269355045426,4.2473750990075825,"(1, 4)",2,Moerassen,Zand,0,0.0
1696712400,W40,Csc,-4.282003744522257,1013.6246618520496,7.45523360247756,25.399043925497725,68.85131325805924,35.405253032236956,3.4588421790891455,"(1, 1)",1,Moerassen,Zand,0,0.0
1702764000,W40,Csc,11.310657155278331,1027.3752685049028,13.57030558577323,270.03003398190486,75.85529549020102,63.42118196080405,5.80758886774272,"(1, 1)",1,Moerassen,Zand,0,0.0
1672524000,W41,Dfb,-19.737615760364434,1001.1438040824332,22.15864327932075,200.80396481487583,48.41946583614967,42.09732918074833,2.3155600978328628,"(1, 1)",1,Toendra,Leem,0,0.0
1678572000,W41,Dfb,5.476355295728755,1027.0980759045597,17.72004415729928,240.7101337644028,42.22288289491747,11.114414474587356,0.27815631695141557,"(8, 6)",1,Toendra,Leem,1,0.2911982337080288
1684616400,W41,Dfb,-5.389734290095543,1027.744581984389,7.538987622055389,311.3730217137482,48.92935887900019,44.64679439500094,0.3859103009918688,"(1, 3)",1,Toendra,Leem,1,0.6984404951177845
1690664400,W41,Dfb,-29.9665542040672,1025.9078371578635,12.636644979763528,298.9605969505504,51.585271618632525,57.926358093162634,1.5673274520530212,"(1, 1)",1,Toendra,Leem,0,0.0
1696712400,W41,Dfb,-42.760172852835424,1028.3261522887349,21.64966895584972,177.58028750691284,51.42545985227554,57.12729926137767,2.3623066518812013,"(1, 2)",3,Toendra,Leem,0,0.0
1702764000,W41,Dfb,-18.42679563333941,1015.711390615133,16.159812920603127,252.82471285993975,50.02936586286132,50.146829314306586,1.2543562139665814,"(2, 4)",1,Toendra,Leem,0,0.0
1672524000,W42,ET,-9.202817006776458,1013.9594050378008,11.518081720850944,223.8867355155523,46.76026261063979,33.801313053198975,1.3297980538577756,"(2, 2)",1,Savanne,Silt,0,0.0
1678572000,W42,ET,15.319153347989229,1016.9040697202803,22.10005937862345,237.3407265390249,48.626763443387986,43.133817216939946,0.3840444689016665,"(1, 1)",1,Savanne,Silt,0,0.0
1684616400,W42,ET,12.365777110657074,1008.7982255942337,8.862905957553352,33.393177964103515,42.11375532131357,10.568776606567852,0.8180850667688117,"(1, 2)",2,Savanne,Silt,0,0.0
1690664400,W42,ET,-22.45595764074067,1024.7423820844042,9.870346183713053,195.01034487444645,48.20457595469773,41.022879773488675,0.14169949058083067,"(10, 7)",1,Savanne,Silt,0,0.0
1696712400,W42,ET,-25.38892128383316,1002.9787720209974,18.441287121202343,328.33234945115595,45.071227914781204,25.356139573906027,1.0389941958924318,"(1, 1)",6,Savanne,Silt,0,0.0
1702764000,W42,ET,-25.890165021878925,1017.8538843414376,18.450172617205055,7.092058328374309,53.11554007303759,65.57770036518797,1.999720021528167,"(2, 2)",1,Savanne,Silt,0,0.0
